population_size,generations,crossover_rate,mutation_rate,use_2opt,run_number,best_distance_km,best_fitness,travel_time_minutes,is_feasible,execution_time_seconds,initial_distance_km,final_distance_km,improvement_km,improvement_percentage,convergence_generation
300,80,0.7,0.5,True,2,18.902,0.052904,22.84,True,1.68,63.7589,17.902,45.8569,71.92,10
300,80,0.7,0.5,True,3,19.3675,0.051633,23.55,True,1.79,58.5644,18.3675,40.1969,68.64,6
300,80,0.7,0.5,False,1,20.307,0.049238,22.75,False,0.51,87.6344,19.3094,68.325,77.97,11
300,80,0.7,0.5,False,2,17.3902,0.057504,27.02,True,0.58,53.2227,16.3902,36.8325,69.2,8
300,80,0.7,0.5,False,3,17.4372,0.057349,23.79,True,0.59,62.2372,16.4372,45.7999,73.59,9
300,80,0.8,0.01,True,1,19.7267,0.050693,23.65,True,1.39,28.3915,18.7267,9.6648,34.04,6
300,80,0.8,0.01,True,2,15.2565,0.065546,24.85,True,1.54,33.886,14.2565,19.6294,57.93,8
300,80,0.8,0.01,True,3,18.0189,0.055497,24.98,True,1.4,68.8319,17.0189,51.813,75.27,8
300,80,0.8,0.01,False,1,19.0562,0.052476,22.26,True,0.57,63.8665,18.0562,45.8103,71.73,11
300,80,0.8,0.01,False,2,16.6995,0.059882,25.55,True,0.52,46.8443,15.6995,31.1448,66.49,10
300,80,0.8,0.01,False,3,19.1079,0.052334,24.88,True,0.56,45.5235,18.1079,27.4156,60.22,10
300,80,0.8,0.05,True,1,18.0279,0.05547,22.76,True,1.48,59.3303,17.0279,42.3025,71.3,9
300,80,0.8,0.05,True,2,18.9532,0.052762,21.77,True,1.53,58.1844,17.9532,40.2312,69.14,8
300,80,0.8,0.05,True,3,17.5986,0.056823,23.56,True,1.41,45.9186,16.5986,29.32,63.85,9
300,80,0.8,0.05,False,1,17.4995,0.057145,25.23,True,0.58,48.0597,16.4995,31.5602,65.67,8
300,80,0.8,0.05,False,2,17.5244,0.057063,25.71,True,0.51,67.4998,16.5244,50.9755,75.52,9
300,80,0.8,0.05,False,3,17.0852,0.05853,24.36,True,0.5,61.4792,16.0852,45.394,73.84,6
300,80,0.8,0.2,True,1,15.6807,0.063773,24.92,True,1.44,76.1883,14.6807,61.5075,80.73,8
300,80,0.8,0.2,True,2,17.928,0.055779,26.55,True,1.49,67.3223,16.928,50.3943,74.86,9
300,80,0.8,0.2,True,3,14.8723,0.067239,24.18,True,1.71,52.964,13.8723,39.0917,73.81,9
300,80,0.8,0.2,False,1,19.1677,0.052171,24.0,True,0.57,60.0006,18.1677,41.8329,69.72,8
300,80,0.8,0.2,False,2,21.4575,0.04648,26.44,False,0.51,47.2335,20.5144,26.7191,56.57,7
300,80,0.8,0.2,False,3,20.0471,0.049882,24.1,False,0.51,52.7022,19.0471,33.6551,63.86,7
300,80,0.8,0.5,True,1,19.2896,0.051841,21.76,True,1.65,64.1273,18.2896,45.8376,71.48,8
300,80,0.8,0.5,True,2,15.4101,0.064893,23.71,True,1.69,57.2322,14.4101,42.8221,74.82,8
300,80,0.8,0.5,True,3,16.6502,0.060059,23.94,True,1.7,46.8165,15.6502,31.1663,66.57,8
300,80,0.8,0.5,False,1,18.5323,0.05396,21.92,True,0.52,68.4001,17.5323,50.8678,74.37,9
300,80,0.8,0.5,False,2,16.2902,0.061387,23.66,True,0.52,71.922,15.2902,56.6319,78.74,9
300,80,0.8,0.5,False,3,18.2583,0.05477,25.42,True,0.51,56.4196,17.2583,39.1613,69.41,12
300,80,0.9,0.01,True,1,18.3654,0.05445,23.49,True,1.35,35.3842,17.3654,18.0188,50.92,8
300,80,0.9,0.01,True,2,15.4101,0.064893,23.71,True,1.53,70.5838,14.4101,56.1737,79.58,8
300,80,0.9,0.01,True,3,15.4101,0.064893,23.71,True,1.53,35.1852,14.4101,20.7751,59.05,7
300,80,0.9,0.01,False,1,20.6644,0.048366,24.54,False,0.5,46.0242,19.6758,26.3484,57.25,9
300,80,0.9,0.01,False,2,20.1319,0.049671,26.11,False,0.5,59.4689,19.1323,40.3366,67.83,8
300,80,0.9,0.01,False,3,20.2324,0.049422,22.82,False,0.51,58.3804,19.2338,39.1466,67.05,9
300,80,0.9,0.05,True,1,15.8886,0.062938,21.75,True,1.35,61.2822,14.8886,46.3936,75.7,11
300,80,0.9,0.05,True,2,18.7987,0.053195,20.1,True,1.57,89.3517,17.7987,71.553,80.08,10
300,80,0.9,0.05,True,3,19.2083,0.052061,20.95,True,1.57,72.9835,18.2083,54.7752,75.05,8
300,80,0.9,0.05,False,1,19.3155,0.051772,21.45,True,0.51,67.8531,18.3155,49.5376,73.01,13
300,80,0.9,0.05,False,2,17.4802,0.057208,26.56,True,0.5,68.7707,16.4802,52.2906,76.04,8
300,80,0.9,0.05,False,3,19.6276,0.050949,23.56,True,0.5,39.9813,18.6276,21.3537,53.41,11
300,80,0.9,0.2,True,1,15.4101,0.064893,23.71,True,1.39,65.7125,14.4101,51.3025,78.07,11
300,80,0.9,0.2,True,2,18.1647,0.055052,23.15,True,1.7,45.5254,17.1647,28.3607,62.3,7
300,80,0.9,0.2,True,3,16.128,0.062004,25.6,True,1.7,89.3686,15.128,74.2406,83.07,10
300,80,0.9,0.2,False,1,18.0345,0.055449,22.57,True,0.61,76.2408,17.0345,59.2062,77.66,8
300,80,0.9,0.2,False,2,18.9445,0.052786,20.62,True,0.58,51.2434,17.9445,33.2989,64.98,11
300,80,0.9,0.2,False,3,18.016,0.055506,20.45,True,0.55,46.3106,17.016,29.2945,63.26,7
300,80,0.9,0.5,True,1,15.4101,0.064893,23.71,True,1.63,52.1293,14.4101,37.7193,72.36,7
300,80,0.9,0.5,True,2,16.5523,0.060415,22.63,True,1.96,74.6889,15.5523,59.1366,79.18,9
300,80,0.9,0.5,True,3,18.7797,0.053249,21.72,True,1.92,75.952,17.7797,58.1724,76.59,9
300,80,0.9,0.5,False,1,17.3461,0.05765,23.29,True,0.62,61.5612,16.3461,45.2152,73.45,10
300,80,0.9,0.5,False,2,19.2369,0.051983,21.84,True,0.61,58.5587,18.2369,40.3218,68.86,8
300,80,0.9,0.5,False,3,18.0293,0.055465,19.72,True,0.61,73.0161,17.0293,55.9867,76.68,6
500,20,0.6,0.01,True,1,16.2051,0.061709,24.41,True,0.71,67.4114,15.2051,52.2063,77.44,8
500,20,0.6,0.01,True,2,16.3022,0.061341,22.58,True,0.71,39.2382,15.3022,23.936,61.0,9
500,20,0.6,0.01,True,3,17.7839,0.05623,21.54,True,0.7,48.8882,16.7839,32.1043,65.67,6
500,20,0.6,0.01,False,1,19.6989,0.050764,22.31,True,0.27,47.4871,18.6989,28.7882,60.62,11
500,20,0.6,0.01,False,2,19.0782,0.052416,23.23,True,0.27,43.9616,18.0782,25.8834,58.88,7
500,20,0.6,0.01,False,3,20.8145,0.048004,22.9,False,0.27,31.043,19.8318,11.2112,36.11,7
500,20,0.6,0.05,True,1,15.2565,0.065546,24.85,True,0.72,39.1296,14.2565,24.873,63.57,9
500,20,0.6,0.05,True,2,16.9577,0.05897,23.74,True,0.71,60.5547,15.9577,44.597,73.65,7
500,20,0.6,0.05,True,3,18.2425,0.054817,20.03,True,0.7,43.9467,17.2425,26.7042,60.76,12
500,20,0.6,0.05,False,1,19.5657,0.05111,21.84,True,0.24,35.5341,18.5657,16.9684,47.75,7
500,20,0.6,0.05,False,2,15.4234,0.064837,22.98,True,0.23,37.1135,14.4234,22.6901,61.14,10
500,20,0.6,0.05,False,3,14.9866,0.066726,24.05,True,0.24,37.9696,13.9866,23.983,63.16,9
500,20,0.6,0.2,True,1,18.2425,0.054817,20.03,True,0.66,53.8607,17.2425,36.6182,67.99,9
500,20,0.6,0.2,True,2,15.8707,0.063009,23.66,True,0.65,40.2159,14.8707,25.3452,63.02,7
500,20,0.6,0.2,True,3,18.4699,0.054142,23.08,True,0.65,52.2973,17.4699,34.8275,66.6,10
500,20,0.6,0.2,False,1,20.0744,0.049814,23.64,False,0.27,33.1076,19.0746,14.033,42.39,11
500,20,0.6,0.2,False,2,18.5342,0.053954,22.09,True,0.27,64.1989,17.5342,46.6647,72.69,10
500,20,0.6,0.2,False,3,19.4993,0.051284,21.38,True,0.27,53.8445,18.4993,35.3452,65.64,6
500,20,0.6,0.5,True,1,14.8768,0.067219,23.27,True,0.85,47.9183,13.8768,34.0415,71.04,9
500,20,0.6,0.5,True,2,17.9517,0.055705,21.44,True,0.81,47.75,16.9517,30.7984,64.5,8
500,20,0.6,0.5,True,3,17.5022,0.057136,22.71,True,0.79,53.7688,16.5022,37.2666,69.31,7
500,20,0.6,0.5,False,1,15.8873,0.062944,23.69,True,0.24,56.1333,14.8873,41.2461,73.48,9
500,20,0.6,0.5,False,2,15.8873,0.062944,23.69,True,0.25,45.0248,14.8873,30.1375,66.94,8
500,20,0.6,0.5,False,3,18.7724,0.05327,20.88,True,0.25,60.9856,17.7724,43.2132,70.86,7
500,20,0.7,0.01,True,1,16.2189,0.061656,21.07,True,0.61,40.0946,15.2189,24.8757,62.04,8
500,20,0.7,0.01,True,2,16.794,0.059545,24.99,True,0.61,27.7864,15.794,11.9924,43.16,7
500,20,0.7,0.01,True,3,18.9018,0.052905,20.75,True,0.6,47.3918,17.9018,29.49,62.23,9
500,20,0.7,0.01,False,1,19.351,0.051677,27.14,True,0.24,51.4725,18.351,33.1215,64.35,8
500,20,0.7,0.01,False,2,15.8847,0.062954,21.25,True,0.27,45.3344,14.8847,30.4497,67.17,8
500,20,0.7,0.01,False,3,16.2902,0.061387,23.66,True,0.28,56.0328,15.2902,40.7426,72.71,7
500,20,0.7,0.05,True,1,16.2184,0.061659,23.68,True,0.75,51.0781,15.2184,35.8597,70.21,9
500,20,0.7,0.05,True,2,19.5267,0.051212,21.45,True,0.73,43.8261,18.5267,25.2994,57.73,9
500,20,0.7,0.05,True,3,17.5022,0.057136,22.71,True,0.73,52.9139,16.5022,36.4117,68.81,9
500,20,0.7,0.05,False,1,19.1418,0.052242,22.35,True,0.29,61.4623,18.1418,43.3205,70.48,7
500,20,0.7,0.05,False,2,19.165,0.052178,22.37,True,0.27,78.2078,18.165,60.0428,76.77,10
500,20,0.7,0.05,False,3,19.9598,0.050101,22.01,True,0.25,61.6689,18.9598,42.7091,69.26,9
500,20,0.7,0.2,True,1,18.349,0.054499,22.27,True,0.65,59.0772,17.349,41.7283,70.63,11
500,20,0.7,0.2,True,2,14.8723,0.067239,24.18,True,0.71,54.4754,13.8723,40.6031,74.53,7
500,20,0.7,0.2,True,3,16.6797,0.059953,21.95,True,0.72,52.1118,15.6797,36.4321,69.91,9
500,20,0.7,0.2,False,1,16.2189,0.061656,21.07,True,0.28,58.71,15.2189,43.4911,74.08,12
500,20,0.7,0.2,False,2,16.5926,0.060268,21.22,True,0.27,55.4142,15.5926,39.8216,71.86,9
500,20,0.7,0.2,False,3,18.2978,0.054652,23.34,True,0.25,62.4755,17.2978,45.1777,72.31,11
500,20,0.7,0.5,True,1,15.4101,0.064893,23.71,True,0.7,58.9964,14.4101,44.5864,75.57,5
500,20,0.7,0.5,True,2,15.884,0.062957,22.93,True,0.82,61.3008,14.884,46.4168,75.72,8
500,20,0.7,0.5,True,3,16.8574,0.059321,24.23,True,0.82,64.7515,15.8574,48.8942,75.51,6
500,20,0.7,0.5,False,1,18.5371,0.053946,19.54,True,0.29,42.3956,17.5371,24.8586,58.63,8
500,20,0.7,0.5,False,2,16.3619,0.061118,21.23,True,0.26,55.328,15.3619,39.9662,72.23,11
500,20,0.7,0.5,False,3,17.965,0.055664,20.71,True,0.25,54.4268,16.965,37.4619,68.83,9
500,20,0.8,0.01,True,1,15.9522,0.062687,24.65,True,0.61,58.5991,14.9522,43.6469,74.48,9
500,20,0.8,0.01,True,2,14.8635,0.067279,24.0,True,0.61,52.3286,13.8635,38.4651,73.51,11
500,20,0.8,0.01,True,3,14.8635,0.067279,24.0,True,0.65,60.5367,13.8635,46.6732,77.1,6
500,20,0.8,0.01,False,1,20.1505,0.049625,25.14,False,0.27,52.3329,19.1511,33.1818,63.41,10
500,20,0.8,0.01,False,2,19.1216,0.052297,24.32,True,0.27,40.1244,18.1216,22.0029,54.84,10
500,20,0.8,0.01,False,3,18.349,0.054499,22.27,True,0.27,37.28,17.349,19.9311,53.46,8
500,20,0.8,0.05,True,1,18.1904,0.054974,20.27,True,0.62,47.6381,17.1904,30.4477,63.91,8
500,20,0.8,0.05,True,2,18.4044,0.054335,22.88,True,0.67,37.8477,17.4044,20.4433,54.01,8
500,20,0.8,0.05,True,3,17.3147,0.057754,23.82,True,0.71,33.5428,16.3147,17.2281,51.36,8
500,20,0.8,0.05,False,1,16.2902,0.061387,23.66,True,0.28,48.2777,15.2902,32.9876,68.33,8
500,20,0.8,0.05,False,2,16.8953,0.059188,25.73,True,0.27,38.3213,15.8953,22.4261,58.52,9
500,20,0.8,0.05,False,3,15.4101,0.064893,23.71,True,0.28,52.2557,14.4101,37.8457,72.42,12
500,20,0.8,0.2,True,1,15.4101,0.064893,23.71,True,0.68,54.0718,14.4101,39.6618,73.35,9
500,20,0.8,0.2,True,2,15.4101,0.064893,23.71,True,0.65,40.0073,14.4101,25.5972,63.98,10
500,20,0.8,0.2,True,3,15.2565,0.065546,24.85,True,0.65,75.0976,14.2565,60.8411,81.02,8
500,20,0.8,0.2,False,1,16.1366,0.061971,24.8,True,0.27,75.9504,15.1366,60.8137,80.07,10
500,20,0.8,0.2,False,2,19.9405,0.050149,20.74,True,0.28,28.6664,18.9405,9.7258,33.93,9
500,20,0.8,0.2,False,3,18.6726,0.053554,20.92,True,0.28,60.3665,17.6726,42.6939,70.72,9
500,20,0.8,0.5,True,1,16.2051,0.061709,24.41,True,0.73,39.4834,15.2051,24.2784,61.49,7
500,20,0.8,0.5,True,2,16.4966,0.060618,25.08,True,0.74,42.7238,15.4966,27.2271,63.73,9
500,20,0.8,0.5,True,3,15.2565,0.065546,24.85,True,0.82,50.9076,14.2565,36.6511,72.0,10
500,20,0.8,0.5,False,1,15.8919,0.062925,22.51,True,0.29,40.0374,14.8919,25.1455,62.81,10
500,20,0.8,0.5,False,2,18.4832,0.054103,22.35,True,0.29,54.0613,17.4832,36.5781,67.66,8
500,20,0.8,0.5,False,3,18.8827,0.052959,22.52,True,0.29,43.414,17.8827,25.5313,58.81,9
500,20,0.9,0.01,True,1,16.5818,0.060307,23.85,True,0.65,57.0392,15.5818,41.4574,72.68,9
500,20,0.9,0.01,True,2,15.8707,0.063009,23.66,True,0.62,60.4317,14.8707,45.561,75.39,10
500,20,0.9,0.01,True,3,18.4699,0.054142,23.08,True,0.62,62.6512,17.4699,45.1814,72.12,9
500,20,0.9,0.01,False,1,15.7417,0.063526,21.09,True,0.25,64.5788,14.7417,49.8372,77.17,10
500,20,0.9,0.01,False,2,16.9781,0.058899,26.86,True,0.29,48.7009,15.9781,32.7228,67.19,9
500,20,0.9,0.01,False,3,18.016,0.055506,20.45,True,0.29,61.1188,17.016,44.1027,72.16,7
500,20,0.9,0.05,True,1,16.3208,0.061271,29.07,True,0.71,66.2757,15.3208,50.9549,76.88,9
500,20,0.9,0.05,True,2,15.4234,0.064837,22.98,True,0.63,43.4107,14.4234,28.9873,66.77,8
500,20,0.9,0.05,True,3,15.4101,0.064893,23.71,True,0.71,54.1535,14.4101,39.7435,73.39,9
500,20,0.9,0.05,False,1,16.5818,0.060307,23.85,True,0.29,62.2923,15.5818,46.7106,74.99,9
500,20,0.9,0.05,False,2,17.9517,0.055705,21.44,True,0.29,47.2848,16.9517,30.3331,64.15,8
500,20,0.9,0.05,False,3,18.5833,0.053812,21.66,True,0.28,47.1089,17.5833,29.5256,62.68,11
500,20,0.9,0.2,True,1,19.06,0.052466,21.49,True,0.75,52.9814,18.06,34.9214,65.91,8
500,20,0.9,0.2,True,2,17.8387,0.056058,19.98,True,0.67,55.1523,16.8387,38.3136,69.47,8
500,20,0.9,0.2,True,3,17.5022,0.057136,22.71,True,0.66,45.1948,16.5022,28.6925,63.49,9
500,20,0.9,0.2,False,1,15.4101,0.064893,23.71,True,0.25,56.8039,14.4101,42.3939,74.63,11
500,20,0.9,0.2,False,2,16.8999,0.059172,24.55,True,0.26,52.8098,15.8999,36.9099,69.89,12
500,20,0.9,0.2,False,3,20.1884,0.049531,23.57,False,0.28,42.2998,19.1893,23.1106,54.64,9
500,20,0.9,0.5,True,1,15.2565,0.065546,24.85,True,0.82,53.6903,14.2565,39.4338,73.45,8
500,20,0.9,0.5,True,2,15.7417,0.063526,21.09,True,0.7,58.5171,14.7417,43.7754,74.81,10
500,20,0.9,0.5,True,3,16.3453,0.06118,21.21,True,0.79,58.2438,15.3453,42.8985,73.65,8
500,20,0.9,0.5,False,1,15.2698,0.065489,24.12,True,0.29,58.8931,14.2698,44.6233,75.77,9
500,20,0.9,0.5,False,2,15.8886,0.062938,21.75,True,0.3,47.4222,14.8886,32.5336,68.6,10
500,20,0.9,0.5,False,3,19.0739,0.052428,20.49,True,0.3,48.7165,18.0739,30.6426,62.9,15
500,40,0.6,0.01,True,1,18.7438,0.053351,20.19,True,1.2,60.4368,17.7438,42.693,70.64,11
500,40,0.6,0.01,True,2,17.965,0.055664,20.71,True,1.15,35.7091,16.965,18.7442,52.49,12
500,40,0.6,0.01,True,3,18.519,0.053999,22.65,True,1.29,32.0967,17.519,14.5777,45.42,4
500,40,0.6,0.01,False,1,18.0378,0.055439,23.57,True,0.43,57.4634,17.0378,40.4257,70.35,8
500,40,0.6,0.01,False,2,20.4799,0.048814,26.87,False,0.44,56.9525,19.4858,37.4667,65.79,6
500,40,0.6,0.01,False,3,19.5056,0.051267,23.86,True,0.49,41.7931,18.5056,23.2874,55.72,6
500,40,0.6,0.05,True,1,18.016,0.055506,20.45,True,1.34,33.3732,17.016,16.3572,49.01,10
500,40,0.6,0.05,True,2,17.3294,0.057705,23.26,True,1.2,43.7116,16.3294,27.3822,62.64,6
500,40,0.6,0.05,True,3,18.2978,0.054652,23.34,True,1.15,39.4998,17.2978,22.202,56.21,6
500,40,0.6,0.05,False,1,15.8886,0.062938,21.76,True,0.5,51.7234,14.8886,36.8348,71.21,12
500,40,0.6,0.05,False,2,17.3285,0.057708,22.38,True,0.48,36.348,16.3285,20.0196,55.08,9
500,40,0.6,0.05,False,3,19.4705,0.05136,23.22,True,0.43,42.8603,18.4705,24.3897,56.91,9
500,40,0.6,0.2,True,1,16.3022,0.061341,22.58,True,1.53,66.7901,15.3022,51.4879,77.09,10
500,40,0.6,0.2,True,2,15.7524,0.063482,24.13,True,1.47,49.6587,14.7524,34.9063,70.29,9
500,40,0.6,0.2,True,3,18.4832,0.054103,22.35,True,1.4,47.2969,17.4832,29.8137,63.04,8
500,40,0.6,0.2,False,1,19.1853,0.052123,20.65,True,0.51,40.0936,18.1853,21.9083,54.64,7
500,40,0.6,0.2,False,2,16.1579,0.061889,24.9,True,0.51,40.0441,15.1579,24.8862,62.15,10
500,40,0.6,0.2,False,3,16.0994,0.062114,22.01,True,0.44,49.8223,15.0994,34.7229,69.69,10
500,40,0.6,0.5,True,1,16.3022,0.061341,22.58,True,1.4,35.408,15.3022,20.1058,56.78,10
500,40,0.6,0.5,True,2,18.0098,0.055525,23.77,True,1.45,38.1729,17.0098,21.1632,55.44,10
500,40,0.6,0.5,True,3,16.8297,0.059419,23.82,True,1.6,52.3964,15.8297,36.5667,69.79,10
500,40,0.6,0.5,False,1,18.985,0.052673,23.36,True,0.52,47.5049,17.985,29.5199,62.14,6
500,40,0.6,0.5,False,2,16.2573,0.061511,23.76,True,0.51,34.8293,15.2573,19.5719,56.19,11
500,40,0.6,0.5,False,3,15.8847,0.062954,21.25,True,0.47,50.6939,14.8847,35.8092,70.64,10
500,40,0.7,0.01,True,1,18.8346,0.053094,24.3,True,1.13,48.7203,17.8346,30.8857,63.39,8
500,40,0.7,0.01,True,2,15.4101,0.064893,23.71,True,1.13,39.2561,14.4101,24.8461,63.29,6
500,40,0.7,0.01,True,3,14.8635,0.067279,24.0,True,1.23,57.3614,13.8635,43.498,75.83,9
500,40,0.7,0.01,False,1,18.7724,0.05327,20.88,True,0.5,60.9925,17.7724,43.2201,70.86,8
500,40,0.7,0.01,False,2,18.9164,0.052864,20.75,True,0.51,39.4285,17.9164,21.5121,54.56,8
500,40,0.7,0.01,False,3,15.8707,0.063009,23.66,True,0.52,59.7722,14.8707,44.9016,75.12,9
500,40,0.7,0.05,True,1,19.6588,0.050868,23.71,True,1.27,32.8783,18.6588,14.2195,43.25,8
500,40,0.7,0.05,True,2,16.2902,0.061387,23.66,True,1.15,58.1086,15.2902,42.8185,73.69,7
500,40,0.7,0.05,True,3,15.2698,0.065489,24.12,True,1.17,44.5014,14.2698,30.2316,67.93,8
500,40,0.7,0.05,False,1,18.6568,0.0536,22.12,True,0.43,59.2513,17.6568,41.5945,70.2,9
500,40,0.7,0.05,False,2,19.4649,0.051375,23.32,True,0.44,43.313,18.4649,24.8481,57.37,9
500,40,0.7,0.05,False,3,20.0434,0.049892,26.95,False,0.45,43.0704,19.0435,24.027,55.79,8
500,40,0.7,0.2,True,1,18.1904,0.054974,20.27,True,1.43,75.8813,17.1904,58.6909,77.35,4
500,40,0.7,0.2,True,2,18.9917,0.052654,24.76,True,1.52,58.3963,17.9917,40.4046,69.19,7
500,40,0.7,0.2,True,3,18.7345,0.053378,22.77,True,1.4,59.9797,17.7345,42.2452,70.43,9
500,40,0.7,0.2,False,1,16.2573,0.061511,23.76,True,0.53,54.879,15.2573,39.6216,72.2,12
500,40,0.7,0.2,False,2,15.7417,0.063526,21.09,True,0.5,46.6933,14.7417,31.9516,68.43,9
500,40,0.7,0.2,False,3,19.6818,0.050808,23.66,True,0.47,55.2567,18.6818,36.5749,66.19,10
500,40,0.7,0.5,True,1,18.8214,0.053131,21.12,True,1.62,39.1398,17.8214,21.3184,54.47,6
500,40,0.7,0.5,True,2,15.2698,0.065489,24.12,True,1.58,67.373,14.2698,53.1032,78.82,9
500,40,0.7,0.5,True,3,15.2565,0.065546,24.85,True,1.36,45.8166,14.2565,31.5601,68.88,9
500,40,0.7,0.5,False,1,18.2802,0.054704,23.6,True,0.46,60.2692,17.2802,42.989,71.33,12
500,40,0.7,0.5,False,2,18.6806,0.053531,19.65,True,0.46,59.4096,17.6806,41.729,70.24,8
500,40,0.7,0.5,False,3,16.5367,0.060472,21.79,True,0.46,70.2164,15.5367,54.6797,77.87,9
500,40,0.8,0.01,True,1,15.2565,0.065546,24.85,True,1.33,48.7444,14.2565,34.4879,70.75,8
500,40,0.8,0.01,True,2,15.4234,0.064837,22.98,True,1.32,49.7431,14.4234,35.3197,71.0,8
500,40,0.8,0.01,True,3,15.2565,0.065546,24.85,True,1.25,55.158,14.2565,40.9015,74.15,8
500,40,0.8,0.01,False,1,19.1762,0.052148,24.08,True,0.46,84.3224,18.1762,66.1462,78.44,10
500,40,0.8,0.01,False,2,18.0887,0.055283,26.97,True,0.45,34.4245,17.0887,17.3358,50.36,9
500,40,0.8,0.01,False,3,16.6576,0.060033,25.03,True,0.44,47.9478,15.6576,32.2902,67.34,9
500,40,0.8,0.05,True,1,15.6674,0.063827,25.65,True,1.21,53.3955,14.6674,38.7281,72.53,10
500,40,0.8,0.05,True,2,15.8707,0.063009,23.66,True,1.39,48.6841,14.8707,33.8135,69.45,9
500,40,0.8,0.05,True,3,18.4866,0.054093,23.11,True,1.41,52.8068,17.4866,35.3202,66.89,7
500,40,0.8,0.05,False,1,15.9522,0.062687,24.65,True,0.46,45.7198,14.9522,30.7676,67.3,9
500,40,0.8,0.05,False,2,16.9086,0.059142,25.0,True,0.45,41.8864,15.9086,25.9778,62.02,11
500,40,0.8,0.05,False,3,17.9517,0.055705,21.44,True,0.46,60.8965,16.9517,43.9448,72.16,11
