population_size,generations,crossover_rate,mutation_rate,use_2opt,elitism_count,tournament_size,two_opt_iterations,run_number,best_distance_km,best_fitness,travel_time_minutes,is_feasible,execution_time_seconds,initial_distance_km,final_distance_km,improvement_km,improvement_percentage,convergence_generation
700,40,0.6,0.01,False,10,8,100,1,18.9644,0.05273,28.72,True,1.59,53.8504,17.9644,35.8859,66.64,10
700,40,0.6,0.01,False,10,8,100,2,16.6576,0.060033,25.03,True,1.81,43.7538,15.6576,28.0962,64.21,9
700,40,0.6,0.01,False,10,8,100,3,15.2565,0.065546,24.85,True,1.57,57.8064,14.2565,43.5499,75.34,7
700,40,0.6,0.01,False,10,8,500,1,19.6252,0.050955,27.45,True,1.7,56.4852,18.6252,37.8601,67.03,10
700,40,0.6,0.01,False,10,8,500,2,18.4912,0.05408,21.93,True,1.59,41.4069,17.4912,23.9157,57.76,9
700,40,0.6,0.01,False,10,8,500,3,14.8635,0.067279,24.0,True,1.7,57.5553,13.8635,43.6919,75.91,9
700,40,0.6,0.05,True,2,3,50,1,16.2223,0.061644,22.5,True,4.22,42.0277,15.2223,26.8054,63.78,17
700,40,0.6,0.05,True,2,3,50,2,15.2698,0.065489,24.12,True,4.27,46.0652,14.2698,31.7953,69.02,14
700,40,0.6,0.05,True,2,3,50,3,15.2698,0.065489,24.12,True,4.17,54.8853,14.2698,40.6154,74.0,13
700,40,0.6,0.05,True,2,3,100,1,17.8778,0.055935,18.82,True,4.38,47.6072,16.8778,30.7294,64.55,18
700,40,0.6,0.05,True,2,3,100,2,15.4234,0.064837,22.98,True,4.23,47.922,14.4234,33.4986,69.9,15
700,40,0.6,0.05,True,2,3,100,3,15.8873,0.062944,23.69,True,4.13,57.1289,14.8873,42.2417,73.94,14
700,40,0.6,0.05,True,2,3,500,1,15.2565,0.065546,24.85,True,4.22,47.6782,14.2565,33.4217,70.1,12
700,40,0.6,0.05,True,2,3,500,2,15.8707,0.063009,23.66,True,4.39,46.2223,14.8707,31.3517,67.83,10
700,40,0.6,0.05,True,2,3,500,3,15.4101,0.064893,23.71,True,4.15,40.2296,14.4101,25.8195,64.18,13
700,40,0.6,0.05,True,2,5,50,1,15.4101,0.064893,23.71,True,4.18,44.8186,14.4101,30.4085,67.85,8
700,40,0.6,0.05,True,2,5,50,2,15.4101,0.064893,23.71,True,4.19,30.3764,14.4101,15.9664,52.56,10
700,40,0.6,0.05,True,2,5,50,3,17.5022,0.057136,22.71,True,4.21,34.3146,16.5022,17.8124,51.91,12
700,40,0.6,0.05,True,2,5,100,1,18.439,0.054233,21.22,True,4.46,53.3315,17.439,35.8925,67.3,12
700,40,0.6,0.05,True,2,5,100,2,15.2565,0.065546,24.85,True,4.2,58.3742,14.2565,44.1176,75.58,10
700,40,0.6,0.05,True,2,5,100,3,17.3461,0.05765,23.29,True,4.23,58.645,16.3461,42.2989,72.13,7
700,40,0.6,0.05,True,2,5,500,1,15.884,0.062957,22.93,True,4.16,44.0931,14.884,29.2091,66.24,9
700,40,0.6,0.05,True,2,5,500,2,15.2565,0.065546,24.85,True,4.39,48.8011,14.2565,34.5446,70.79,10
700,40,0.6,0.05,True,2,5,500,3,15.6674,0.063827,25.65,True,4.2,34.799,14.6674,20.1316,57.85,9
700,40,0.6,0.05,True,2,8,50,1,16.2631,0.061489,22.54,True,4.4,48.623,15.2631,33.36,68.61,10
700,40,0.6,0.05,True,2,8,50,2,15.2565,0.065546,24.85,True,4.41,54.454,14.2565,40.1975,73.82,8
700,40,0.6,0.05,True,2,8,50,3,17.9361,0.055754,23.85,True,4.33,43.1317,16.9361,26.1957,60.73,6
700,40,0.6,0.05,True,2,8,100,1,18.2425,0.054817,20.03,True,4.47,44.5664,17.2425,27.324,61.31,8
700,40,0.6,0.05,True,2,8,100,2,16.3453,0.06118,21.21,True,4.43,36.2021,15.3453,20.8568,57.61,6
700,40,0.6,0.05,True,2,8,100,3,15.2565,0.065546,24.85,True,4.36,49.9045,14.2565,35.648,71.43,8
700,40,0.6,0.05,True,2,8,500,1,16.7906,0.059557,23.78,True,4.41,63.2648,15.7906,47.4742,75.04,8
700,40,0.6,0.05,True,2,8,500,2,16.8574,0.059321,24.23,True,4.47,49.6439,15.8574,33.7866,68.06,5
700,40,0.6,0.05,True,2,8,500,3,15.7699,0.063412,25.59,True,4.45,57.3729,14.7699,42.6031,74.26,11
700,40,0.6,0.05,True,5,3,50,1,15.884,0.062957,22.93,True,4.75,45.053,14.884,30.169,66.96,16
700,40,0.6,0.05,True,5,3,50,2,15.4234,0.064837,22.98,True,4.31,37.2151,14.4234,22.7917,61.24,14
700,40,0.6,0.05,True,5,3,50,3,15.8707,0.063009,23.66,True,4.35,59.4722,14.8707,44.6015,75.0,14
700,40,0.6,0.05,True,5,3,100,1,15.2565,0.065546,24.85,True,4.11,55.0876,14.2565,40.831,74.12,15
700,40,0.6,0.05,True,5,3,100,2,15.9006,0.062891,22.96,True,4.17,41.8585,14.9006,26.958,64.4,14
700,40,0.6,0.05,True,5,3,100,3,16.703,0.059869,22.12,True,4.24,30.2454,15.703,14.5423,48.08,19
700,40,0.6,0.05,True,5,3,500,1,15.2565,0.065546,24.85,True,4.3,35.3386,14.2565,21.0821,59.66,13
700,40,0.6,0.05,True,5,3,500,2,16.2189,0.061656,21.07,True,4.26,62.6692,15.2189,47.4503,75.72,11
700,40,0.6,0.05,True,5,3,500,3,18.2452,0.054809,19.12,True,4.19,56.3446,17.2452,39.0994,69.39,13
700,40,0.6,0.05,True,5,5,50,1,17.9517,0.055705,21.44,True,4.39,71.6549,16.9517,54.7032,76.34,8
700,40,0.6,0.05,True,5,5,50,2,18.2978,0.054652,23.34,True,4.18,67.7081,17.2978,50.4103,74.45,8
700,40,0.6,0.05,True,5,5,50,3,15.2698,0.065489,24.12,True,4.44,29.0871,14.2698,14.8172,50.94,11
700,40,0.6,0.05,True,5,5,100,1,16.1366,0.061971,24.8,True,4.23,47.3246,15.1366,32.188,68.02,10
700,40,0.6,0.05,True,5,5,100,2,15.884,0.062957,22.93,True,4.17,34.0763,14.884,19.1923,56.32,9
700,40,0.6,0.05,True,5,5,100,3,15.4234,0.064837,22.98,True,4.12,30.0494,14.4234,15.6261,52.0,7
700,40,0.6,0.05,True,5,5,500,1,15.2565,0.065546,24.85,True,4.32,51.444,14.2565,37.1875,72.29,11
700,40,0.6,0.05,True,5,5,500,2,17.5022,0.057136,22.71,True,4.17,44.4099,16.5022,27.9077,62.84,8
700,40,0.6,0.05,True,5,5,500,3,15.2565,0.065546,24.85,True,4.2,47.9691,14.2565,33.7126,70.28,10
700,40,0.6,0.05,True,5,8,50,1,15.4101,0.064893,23.71,True,4.31,36.9348,14.4101,22.5247,60.99,8
700,40,0.6,0.05,True,5,8,50,2,17.8778,0.055935,18.82,True,4.3,60.6685,16.8778,43.7907,72.18,8
700,40,0.6,0.05,True,5,8,50,3,18.4866,0.054093,23.11,True,4.4,50.5028,17.4866,33.0163,65.38,7
700,40,0.6,0.05,True,5,8,100,1,15.428,0.064817,21.8,True,4.29,53.6132,14.428,39.1852,73.09,10
700,40,0.6,0.05,True,5,8,100,2,18.8346,0.053094,24.3,True,4.23,64.7175,17.8346,46.8829,72.44,9
700,40,0.6,0.05,True,5,8,100,3,18.3111,0.054612,22.61,True,4.27,36.4729,17.3111,19.1619,52.54,8
700,40,0.6,0.05,True,5,8,500,1,15.2565,0.065546,24.85,True,4.48,74.502,14.2565,60.2454,80.86,8
700,40,0.6,0.05,True,5,8,500,2,16.2051,0.061709,24.41,True,4.35,55.2724,15.2051,40.0673,72.49,7
700,40,0.6,0.05,True,5,8,500,3,14.8635,0.067279,24.0,True,4.42,62.8122,13.8635,48.9488,77.93,6
700,40,0.6,0.05,True,10,3,50,1,14.9999,0.066667,23.32,True,4.15,51.0678,13.9999,37.068,72.59,13
700,40,0.6,0.05,True,10,3,50,2,15.2565,0.065546,24.85,True,4.15,53.5383,14.2565,39.2818,73.37,10
700,40,0.6,0.05,True,10,3,50,3,17.3147,0.057754,23.82,True,4.16,54.9191,16.3147,38.6044,70.29,20
700,40,0.6,0.05,True,10,3,100,1,14.8635,0.067279,24.0,True,4.2,68.1801,13.8635,54.3166,79.67,10
700,40,0.6,0.05,True,10,3,100,2,16.5926,0.060268,21.22,True,4.12,63.4757,15.5926,47.8831,75.44,13
700,40,0.6,0.05,True,10,3,100,3,17.7588,0.05631,19.9,True,4.2,54.411,16.7588,37.6522,69.2,11
700,40,0.6,0.05,True,10,3,500,1,18.3823,0.0544,22.66,True,4.32,44.2802,17.3823,26.8978,60.74,12
700,40,0.6,0.05,True,10,3,500,2,15.4101,0.064893,23.71,True,4.02,38.9794,14.4101,24.5693,63.03,13
700,40,0.6,0.05,True,10,3,500,3,14.8635,0.067279,24.0,True,4.12,67.1833,13.8635,53.3198,79.36,14
700,40,0.6,0.05,True,10,5,50,1,15.4101,0.064893,23.71,True,4.13,54.078,14.4101,39.668,73.35,9
700,40,0.6,0.05,True,10,5,50,2,14.8768,0.067219,23.27,True,4.26,57.2856,13.8768,43.4088,75.78,9
700,40,0.6,0.05,True,10,5,50,3,18.5342,0.053954,22.09,True,4.11,57.0751,17.5342,39.5409,69.28,11
700,40,0.6,0.05,True,10,5,100,1,15.8873,0.062944,23.69,True,4.1,55.998,14.8873,41.1108,73.41,13
700,40,0.6,0.05,True,10,5,100,2,15.8707,0.063009,23.66,True,4.17,32.3768,14.8707,17.5061,54.07,11
700,40,0.6,0.05,True,10,5,100,3,17.8778,0.055935,18.82,True,4.31,37.2788,16.8778,20.401,54.73,11
700,40,0.6,0.05,True,10,5,500,1,15.2698,0.065489,24.12,True,4.17,53.0159,14.2698,38.746,73.08,11
700,40,0.6,0.05,True,10,5,500,2,15.2565,0.065546,24.85,True,4.16,39.4339,14.2565,25.1773,63.85,10
700,40,0.6,0.05,True,10,5,500,3,15.9006,0.062891,22.96,True,4.12,47.6921,14.9006,32.7916,68.76,11
700,40,0.6,0.05,True,10,8,50,1,15.6674,0.063827,25.65,True,4.26,38.805,14.6674,24.1376,62.2,8
700,40,0.6,0.05,True,10,8,50,2,15.4101,0.064893,23.71,True,4.41,33.0654,14.4101,18.6554,56.42,9
700,40,0.6,0.05,True,10,8,50,3,16.2189,0.061656,21.07,True,4.48,44.6267,15.2189,29.4078,65.9,8
700,40,0.6,0.05,True,10,8,100,1,15.8707,0.063009,23.66,True,4.33,30.7257,14.8707,15.855,51.6,9
700,40,0.6,0.05,True,10,8,100,2,15.4234,0.064837,22.98,True,4.42,71.833,14.4234,57.4096,79.92,8
700,40,0.6,0.05,True,10,8,100,3,17.5022,0.057136,22.71,True,4.56,33.2987,16.5022,16.7965,50.44,8
700,40,0.6,0.05,True,10,8,500,1,18.5342,0.053954,22.09,True,4.33,37.4897,17.5342,19.9555,53.23,7
700,40,0.6,0.05,True,10,8,500,2,15.2565,0.065546,24.85,True,4.43,53.419,14.2565,39.1625,73.31,9
700,40,0.6,0.05,True,10,8,500,3,15.2565,0.065546,24.85,True,4.4,43.8904,14.2565,29.6339,67.52,7
700,40,0.6,0.05,False,2,3,50,1,15.4234,0.064837,22.98,True,1.37,27.9751,14.4234,13.5517,48.44,11
700,40,0.6,0.05,False,2,3,50,2,19.3016,0.051809,21.81,True,1.51,49.0308,18.3016,30.7292,62.67,17
700,40,0.6,0.05,False,2,3,50,3,17.0035,0.058811,22.02,True,1.4,51.565,16.0035,35.5615,68.96,19
700,40,0.6,0.05,False,2,3,100,1,15.2565,0.065546,24.85,True,1.43,41.6824,14.2565,27.4258,65.8,13
700,40,0.6,0.05,False,2,3,100,2,16.7674,0.05964,23.64,True,1.4,41.1761,15.7674,25.4087,61.71,13
700,40,0.6,0.05,False,2,3,100,3,17.5022,0.057136,22.71,True,1.51,53.1957,16.5022,36.6935,68.98,15
700,40,0.6,0.05,False,2,3,500,1,16.128,0.062004,25.6,True,1.39,49.0792,15.128,33.9512,69.18,14
700,40,0.6,0.05,False,2,3,500,2,17.5022,0.057136,22.71,True,1.4,48.7766,16.5022,32.2744,66.17,15
700,40,0.6,0.05,False,2,3,500,3,16.2184,0.061659,23.68,True,1.38,35.888,15.2184,20.6696,57.59,17
700,40,0.6,0.05,False,2,5,50,1,18.0649,0.055356,25.43,True,1.6,47.5522,17.0649,30.4873,64.11,10
700,40,0.6,0.05,False,2,5,50,2,14.8723,0.067239,24.18,True,1.41,50.6054,13.8723,36.7331,72.59,11
700,40,0.6,0.05,False,2,5,50,3,15.8847,0.062954,21.25,True,1.49,47.07,14.8847,32.1853,68.38,11
700,40,0.6,0.05,False,2,5,100,1,17.0171,0.058764,23.81,True,1.43,40.9121,16.0171,24.895,60.85,10
700,40,0.6,0.05,False,2,5,100,2,15.8873,0.062944,23.69,True,1.45,53.239,14.8873,38.3517,72.04,13
700,40,0.6,0.05,False,2,5,100,3,15.8707,0.063009,23.66,True,1.88,55.5474,14.8707,40.6768,73.23,10
700,40,0.6,0.05,False,2,5,500,1,17.5022,0.057136,22.71,True,1.54,55.1766,16.5022,38.6743,70.09,13
700,40,0.6,0.05,False,2,5,500,2,15.2565,0.065546,24.85,True,1.49,47.4475,14.2565,33.191,69.95,12
700,40,0.6,0.05,False,2,5,500,3,19.1349,0.052261,23.6,True,1.45,34.7593,18.1349,16.6244,47.83,13
700,40,0.6,0.05,False,2,8,50,1,17.0433,0.058674,26.57,True,1.69,52.697,16.0433,36.6537,69.56,12
700,40,0.6,0.05,False,2,8,50,2,16.3208,0.061271,29.07,True,1.61,47.6522,15.3208,32.3314,67.85,8
700,40,0.6,0.05,False,2,8,50,3,18.4866,0.054093,23.11,True,1.6,41.4196,17.4866,23.9331,57.78,8
700,40,0.6,0.05,False,2,8,100,1,18.716,0.05343,26.32,True,1.57,56.3702,17.716,38.6542,68.57,14
700,40,0.6,0.05,False,2,8,100,2,15.8707,0.063009,23.66,True,1.78,55.0194,14.8707,40.1487,72.97,8
700,40,0.6,0.05,False,2,8,100,3,16.9109,0.059133,25.74,True,1.52,50.5905,15.9109,34.6796,68.55,13
700,40,0.6,0.05,False,2,8,500,1,16.1446,0.06194,25.63,True,1.58,48.312,15.1446,33.1673,68.65,10
700,40,0.6,0.05,False,2,8,500,2,18.5475,0.053915,21.36,True,1.53,47.782,17.5475,30.2344,63.28,9
700,40,0.6,0.05,False,2,8,500,3,18.4371,0.054239,26.65,True,1.55,48.8789,17.4371,31.4418,64.33,8
700,40,0.6,0.05,False,5,3,50,1,15.4101,0.064893,23.71,True,1.49,41.4349,14.4101,27.0249,65.22,19
700,40,0.6,0.05,False,5,3,50,2,17.8573,0.055999,29.55,True,1.37,57.6676,16.8573,40.8102,70.77,20
700,40,0.6,0.05,False,5,3,50,3,16.0143,0.062444,23.21,True,1.36,43.2833,15.0143,28.269,65.31,18
700,40,0.6,0.05,False,5,3,100,1,17.5022,0.057136,22.71,True,1.33,38.3511,16.5022,21.8489,56.97,12
700,40,0.6,0.05,False,5,3,100,2,15.4101,0.064893,23.71,True,1.52,23.2758,14.4101,8.8657,38.09,11
700,40,0.6,0.05,False,5,3,100,3,15.4101,0.064893,23.71,True,1.4,43.1587,14.4101,28.7486,66.61,21
700,40,0.6,0.05,False,5,3,500,1,16.2184,0.061659,23.68,True,1.38,33.9644,15.2184,18.746,55.19,22
700,40,0.6,0.05,False,5,3,500,2,17.9361,0.055754,23.85,True,1.36,30.9046,16.9361,13.9685,45.2,14
700,40,0.6,0.05,False,5,3,500,3,16.8441,0.059368,24.96,True,1.51,50.8858,15.8441,35.0418,68.86,13
700,40,0.6,0.05,False,5,5,50,1,15.8753,0.062991,22.48,True,1.42,43.311,14.8753,28.4357,65.65,13
700,40,0.6,0.05,False,5,5,50,2,16.7674,0.05964,23.64,True,1.44,54.9933,15.7674,39.2259,71.33,12
700,40,0.6,0.05,False,5,5,50,3,15.8707,0.063009,23.66,True,1.45,58.7783,14.8707,43.9076,74.7,9
700,40,0.6,0.05,False,5,5,100,1,17.9361,0.055754,23.85,True,1.45,51.2868,16.9361,34.3508,66.98,11
700,40,0.6,0.05,False,5,5,100,2,15.9006,0.062891,22.96,True,1.56,36.4038,14.9006,21.5033,59.07,14
700,40,0.6,0.05,False,5,5,100,3,19.1829,0.05213,21.7,True,1.41,43.0136,18.1829,24.8307,57.73,11
700,40,0.6,0.05,False,5,5,500,1,17.9517,0.055705,21.44,True,1.44,35.6074,16.9517,18.6558,52.39,12
700,40,0.6,0.05,False,5,5,500,2,15.4101,0.064893,23.71,True,1.43,38.6343,14.4101,24.2243,62.7,10
700,40,0.6,0.05,False,5,5,500,3,15.9006,0.062891,22.96,True,1.62,53.2899,14.9006,38.3894,72.04,8
700,40,0.6,0.05,False,5,8,50,1,18.8182,0.05314,20.49,True,1.56,34.1993,17.8182,16.3811,47.9,13
700,40,0.6,0.05,False,5,8,50,2,18.782,0.053242,20.07,True,1.61,49.0804,17.782,31.2984,63.77,9
700,40,0.6,0.05,False,5,8,50,3,19.4425,0.051434,23.52,True,1.72,36.1347,18.4425,17.6922,48.96,17
700,40,0.6,0.05,False,5,8,100,1,19.6704,0.050838,27.58,True,1.56,53.8165,18.6704,35.1461,65.31,11
700,40,0.6,0.05,False,5,8,100,2,19.5925,0.05104,21.95,True,1.9,68.6673,18.5925,50.0748,72.92,10
700,40,0.6,0.05,False,5,8,100,3,17.2269,0.058049,23.11,True,1.63,48.9013,16.2269,32.6744,66.82,11
700,40,0.6,0.05,False,5,8,500,1,15.2565,0.065546,24.85,True,1.6,63.8517,14.2565,49.5952,77.67,10
700,40,0.6,0.05,False,5,8,500,2,15.2698,0.065489,24.12,True,1.55,50.9493,14.2698,36.6795,71.99,13
700,40,0.6,0.05,False,5,8,500,3,18.616,0.053717,22.08,True,1.8,54.6551,17.616,37.0392,67.77,11
700,40,0.6,0.05,False,10,3,50,1,18.3111,0.054612,22.61,True,1.38,49.6091,17.3111,32.298,65.11,14
700,40,0.6,0.05,False,10,3,50,2,15.2565,0.065546,24.85,True,1.37,47.4002,14.2565,33.1437,69.92,13
700,40,0.6,0.05,False,10,3,50,3,15.2565,0.065546,24.85,True,1.36,47.2979,14.2565,33.0414,69.86,16
700,40,0.6,0.05,False,10,3,100,1,15.2565,0.065546,24.85,True,1.49,50.8265,14.2565,36.5699,71.95,12
700,40,0.6,0.05,False,10,3,100,2,17.9563,0.055691,20.26,True,1.41,57.338,16.9563,40.3817,70.43,13
700,40,0.6,0.05,False,10,3,100,3,15.4101,0.064893,23.71,True,1.39,65.7241,14.4101,51.3141,78.07,16
700,40,0.6,0.05,False,10,3,500,1,15.8707,0.063009,23.66,True,1.39,53.8719,14.8707,39.0012,72.4,14
700,40,0.6,0.05,False,10,3,500,2,15.8873,0.062944,23.69,True,1.34,49.6846,14.8873,34.7973,70.04,11
700,40,0.6,0.05,False,10,3,500,3,15.8873,0.062944,23.69,True,1.58,29.6154,14.8873,14.7281,49.73,12
700,40,0.6,0.05,False,10,5,50,1,19.4388,0.051444,23.8,True,1.39,37.8306,18.4388,19.3918,51.26,10
700,40,0.6,0.05,False,10,5,50,2,15.2698,0.065489,24.12,True,1.43,57.2628,14.2698,42.993,75.08,13
700,40,0.6,0.05,False,10,5,50,3,17.9517,0.055705,21.44,True,1.47,46.9224,16.9517,29.9707,63.87,9
700,40,0.6,0.05,False,10,5,100,1,15.2565,0.065546,24.85,True,1.8,40.2391,14.2565,25.9826,64.57,11
700,40,0.6,0.05,False,10,5,100,2,15.8873,0.062944,23.69,True,1.51,55.3416,14.8873,40.4543,73.1,11
700,40,0.6,0.05,False,10,5,100,3,15.8707,0.063009,23.66,True,1.41,51.0947,14.8707,36.2241,70.9,11
700,40,0.6,0.05,False,10,5,500,1,18.6792,0.053536,19.46,True,1.41,61.6791,17.6792,43.9999,71.34,10
700,40,0.6,0.05,False,10,5,500,2,16.2184,0.061659,23.68,True,1.49,32.7379,15.2184,17.5195,53.51,9
700,40,0.6,0.05,False,10,5,500,3,18.1339,0.055145,27.1,True,1.58,29.0347,17.1339,11.9008,40.99,9
700,40,0.6,0.05,False,10,8,50,1,19.9395,0.050152,21.52,True,1.61,54.7059,18.9395,35.7664,65.38,8
700,40,0.6,0.05,False,10,8,50,2,18.5236,0.053985,21.47,True,1.58,32.5905,17.5236,15.0669,46.23,10
700,40,0.6,0.05,False,10,8,50,3,19.35,0.05168,23.03,True,1.56,30.6124,18.35,12.2624,40.06,9
700,40,0.6,0.05,False,10,8,100,1,16.3341,0.061222,28.34,True,1.72,40.712,15.3341,25.3779,62.34,6
700,40,0.6,0.05,False,10,8,100,2,15.2698,0.065489,24.12,True,1.51,44.5286,14.2698,30.2588,67.95,10
700,40,0.6,0.05,False,10,8,100,3,19.4318,0.051462,19.54,True,1.59,41.2456,18.4318,22.8138,55.31,6
700,40,0.6,0.05,False,10,8,500,1,15.6674,0.063827,25.65,True,1.63,55.5148,14.6674,40.8473,73.58,8
700,40,0.6,0.05,False,10,8,500,2,18.9122,0.052876,22.58,True,1.74,25.7642,17.9122,7.852,30.48,7
700,40,0.6,0.05,False,10,8,500,3,18.58,0.053821,20.76,True,1.57,58.9407,17.58,41.3607,70.17,11
700,40,0.6,0.2,True,2,3,50,1,15.4101,0.064893,23.71,True,4.36,36.0594,14.4101,21.6493,60.04,13
700,40,0.6,0.2,True,2,3,50,2,15.884,0.062957,22.93,True,4.43,35.9415,14.884,21.0576,58.59,17
700,40,0.6,0.2,True,2,3,50,3,15.4234,0.064837,22.98,True,4.39,50.2256,14.4234,35.8023,71.28,16
700,40,0.6,0.2,True,2,3,100,1,14.8635,0.067279,24.0,True,4.83,47.1351,13.8635,33.2716,70.59,9
700,40,0.6,0.2,True,2,3,100,2,15.2698,0.065489,24.12,True,4.41,40.9625,14.2698,26.6926,65.16,13
700,40,0.6,0.2,True,2,3,100,3,15.2565,0.065546,24.85,True,4.45,38.7686,14.2565,24.512,63.23,10
700,40,0.6,0.2,True,2,3,500,1,15.4101,0.064893,23.71,True,4.46,38.7163,14.4101,24.3063,62.78,12
700,40,0.6,0.2,True,2,3,500,2,18.349,0.054499,22.27,True,4.44,42.4674,17.349,25.1185,59.15,15
700,40,0.6,0.2,True,2,3,500,3,14.8768,0.067219,23.27,True,4.39,50.8305,13.8768,36.9537,72.7,16
700,40,0.6,0.2,True,2,5,50,1,15.4101,0.064893,23.71,True,4.35,49.9207,14.4101,35.5106,71.13,12
700,40,0.6,0.2,True,2,5,50,2,15.2565,0.065546,24.85,True,4.34,39.5112,14.2565,25.2547,63.92,8
700,40,0.6,0.2,True,2,5,50,3,14.9866,0.066726,24.05,True,4.88,66.6537,13.9866,52.6671,79.02,11
700,40,0.6,0.2,True,2,5,100,1,15.2565,0.065546,24.85,True,4.56,45.9191,14.2565,31.6626,68.95,10
700,40,0.6,0.2,True,2,5,100,2,15.2698,0.065489,24.12,True,4.68,57.45,14.2698,43.1802,75.16,11
700,40,0.6,0.2,True,2,5,100,3,15.2698,0.065489,24.12,True,4.47,74.1132,14.2698,59.8434,80.75,12
700,40,0.6,0.2,True,2,5,500,1,15.2565,0.065546,24.85,True,4.49,36.3788,14.2565,22.1223,60.81,8
700,40,0.6,0.2,True,2,5,500,2,14.8723,0.067239,24.18,True,4.77,49.9653,13.8723,36.093,72.24,12
700,40,0.6,0.2,True,2,5,500,3,18.7027,0.053468,27.05,True,4.47,54.6026,17.7027,36.8998,67.58,12
700,40,0.6,0.2,True,2,8,50,1,15.8707,0.063009,23.66,True,4.49,46.1119,14.8707,31.2413,67.75,9
700,40,0.6,0.2,True,2,8,50,2,16.786,0.059574,24.63,True,4.61,46.2173,15.786,30.4313,65.84,8
700,40,0.6,0.2,True,2,8,50,3,18.9276,0.052833,21.41,True,4.9,43.8514,17.9276,25.9238,59.12,7
700,40,0.6,0.2,True,2,8,100,1,15.9006,0.062891,22.96,True,4.49,35.0027,14.9006,20.1021,57.43,8
700,40,0.6,0.2,True,2,8,100,2,15.4234,0.064837,22.98,True,4.54,64.3976,14.4234,49.9742,77.6,10
700,40,0.6,0.2,True,2,8,100,3,17.8778,0.055935,18.82,True,4.71,44.9672,16.8778,28.0894,62.47,11
700,40,0.6,0.2,True,2,8,500,1,16.7498,0.059702,23.74,True,4.69,64.5777,15.7498,48.8279,75.61,11
700,40,0.6,0.2,True,2,8,500,2,18.0888,0.055283,20.03,True,4.8,35.3576,17.0888,18.2688,51.67,9
700,40,0.6,0.2,True,2,8,500,3,18.9364,0.052808,26.88,True,4.43,41.0826,17.9364,23.1462,56.34,8
700,40,0.6,0.2,True,5,3,50,1,16.2223,0.061644,22.5,True,4.52,53.5738,15.2223,38.3516,71.59,18
700,40,0.6,0.2,True,5,3,50,2,17.5022,0.057136,22.71,True,4.43,67.2134,16.5022,50.7111,75.45,11
700,40,0.6,0.2,True,5,3,50,3,15.4101,0.064893,23.71,True,4.54,37.5819,14.4101,23.1719,61.66,15
700,40,0.6,0.2,True,5,3,100,1,17.5155,0.057092,21.98,True,4.38,40.8766,16.5155,24.361,59.6,14
700,40,0.6,0.2,True,5,3,100,2,14.8723,0.067239,24.18,True,4.42,38.028,13.8723,24.1558,63.52,18
700,40,0.6,0.2,True,5,3,100,3,14.9866,0.066726,24.05,True,4.44,32.8525,13.9866,18.866,57.43,15
700,40,0.6,0.2,True,5,3,500,1,17.8573,0.055999,29.55,True,4.4,33.9874,16.8573,17.13,50.4,10
700,40,0.6,0.2,True,5,3,500,2,14.8635,0.067279,24.0,True,4.57,42.7376,13.8635,28.8742,67.56,13
700,40,0.6,0.2,True,5,3,500,3,15.4101,0.064893,23.71,True,4.42,37.8328,14.4101,23.4227,61.91,16
700,40,0.6,0.2,True,5,5,50,1,16.1579,0.061889,24.9,True,4.43,43.9983,15.1579,28.8403,65.55,10
700,40,0.6,0.2,True,5,5,50,2,15.8707,0.063009,23.66,True,4.39,45.0437,14.8707,30.1731,66.99,11
700,40,0.6,0.2,True,5,5,50,3,15.2698,0.065489,24.12,True,4.57,42.734,14.2698,28.4641,66.61,11
700,40,0.6,0.2,True,5,5,100,1,15.8707,0.063009,23.66,True,4.47,36.9918,14.8707,22.1212,59.8,12
700,40,0.6,0.2,True,5,5,100,2,17.8573,0.055999,29.55,True,4.38,36.5108,16.8573,19.6535,53.83,8
700,40,0.6,0.2,True,5,5,100,3,18.4146,0.054305,19.77,True,4.46,39.7308,17.4146,22.3162,56.17,10
700,40,0.6,0.2,True,5,5,500,1,15.4101,0.064893,23.71,True,4.46,47.5465,14.4101,33.1365,69.69,10
700,40,0.6,0.2,True,5,5,500,2,15.2565,0.065546,24.85,True,4.44,47.6618,14.2565,33.4053,70.09,14
700,40,0.6,0.2,True,5,5,500,3,15.2565,0.065546,24.85,True,4.44,56.6273,14.2565,42.3707,74.82,11
700,40,0.6,0.2,True,5,8,50,1,16.1366,0.061971,24.8,True,4.62,47.5064,15.1366,32.3698,68.14,5
700,40,0.6,0.2,True,5,8,50,2,15.4234,0.064837,22.98,True,4.54,57.4303,14.4234,43.0069,74.89,7
700,40,0.6,0.2,True,5,8,50,3,16.4915,0.060637,23.19,True,4.69,41.0044,15.4915,25.5129,62.22,11
700,40,0.6,0.2,True,5,8,100,1,16.2051,0.061709,24.41,True,4.66,39.6346,15.2051,24.4296,61.64,7
700,40,0.6,0.2,True,5,8,100,2,17.5022,0.057136,22.71,True,4.55,59.2198,16.5022,42.7176,72.13,8
700,40,0.6,0.2,True,5,8,100,3,17.965,0.055664,20.71,True,4.49,37.2592,16.965,20.2943,54.47,9
700,40,0.6,0.2,True,5,8,500,1,17.2269,0.058049,23.11,True,4.56,39.3999,16.2269,23.173,58.81,8
700,40,0.6,0.2,True,5,8,500,2,16.4003,0.060974,23.92,True,4.54,54.9777,15.4003,39.5773,71.99,9
